Date;Open;High;Low;Close;Predicted Median Price;Predicted Close
2012.10.12;1.29274;1.29916;1.29223;1.29516;1.29031440706;0.0
2012.10.15;1.29538;1.29786;1.28906;1.29483;1.29457614338;0.0
2012.10.16;1.29483;1.30606;1.29428;1.30532;1.29471461372;0.0
2012.10.17;1.30531;1.31393;1.30527;1.31185;1.30157933286;0.0
2012.10.18;1.31186;1.31285;1.30557;1.30664;1.30915068299;0.0
2012.10.19;1.30665;1.30768;1.3013;1.30223;1.3074989973;0.0
2012.10.22;1.30207;1.30832;1.30156;1.3059;1.3036352046;0.0
2012.10.23;1.30589;1.30753;1.2952;1.29857;1.30542211571;0.0
2012.10.24;1.29856;1.29966;1.29204;1.29726;1.30050581068;0.0
2012.10.25;1.29727;1.3023;1.29269;1.29335;1.29714084537;0.0
2012.10.26;1.29335;1.29561;1.28825;1.2937;1.29610645751;0.0
2012.10.29;1.29422;1.29431;1.28852;1.29027;1.29345173269;0.0
2012.10.30;1.29028;1.29833;1.28859;1.29625;1.2914038001;0.0
2012.10.31;1.29625;1.30206;1.29465;1.29565;1.29467694865;0.0
2012.11.01;1.29565;1.29824;1.29248;1.29417;1.29714519731;0.0
2012.11.02;1.29415;1.29505;1.28213;1.28321;1.29538720535;0.0
2012.11.05;1.28174;1.28425;1.27673;1.27954;1.28723498976;0.0
2012.11.06;1.27954;1.28264;1.27635;1.28133;1.28052753623;0.0
2012.11.07;1.28132;1.28762;1.27364;1.27706;1.28004725737;0.0
2012.11.08;1.27707;1.27803;1.2717;1.27454;1.27938282271;0.0
2012.11.09;1.27459;1.27896;1.26897;1.27079;1.27539485441;0.0
2012.11.12;1.27108;1.27388;1.26974;1.27091;1.27400026105;0.0
2012.11.13;1.27094;1.27282;1.26615;1.27031;1.27176970479;0.0
2012.11.14;1.27031;1.27783;1.27001;1.27344;1.26981105705;0.0
2012.11.15;1.27343;1.28016;1.27174;1.27789;1.27307792453;0.0
2012.11.16;1.27793;1.27842;1.26905;1.27403;1.27638414976;0.0
2012.11.19;1.27475;1.28198;1.27398;1.28127;1.2739122319;0.0
2012.11.20;1.28126;1.28293;1.27648;1.28164;1.27834326356;0.0
2012.11.21;1.2817;1.28337;1.27363;1.28282;1.27967333316;0.0
2012.11.22;1.28259;1.28986;1.28257;1.28818;1.27924397896;0.0
2012.11.23;1.28816;1.29911;1.28682;1.29694;1.28583366577;0.0
2012.11.26;1.29666;1.29845;1.2944;1.29713;1.29353745565;0.0
2012.11.27;1.29714;1.30087;1.29154;1.29421;1.2963939481;0.0
2012.11.28;1.29422;1.29542;1.28799;1.29523;1.29519852063;0.0
2012.11.29;1.29517;1.3014;1.29387;1.29762;1.29305280432;0.0
2012.11.30;1.29781;1.30281;1.29681;1.2984;1.29619173329;0.0
2012.12.03;1.29826;1.30756;1.29826;1.3052;1.29901563931;0.0
2012.12.04;1.30519;1.31082;1.30458;1.30928;1.30395592153;0.0
2012.12.05;1.30933;1.31267;1.306;1.30636;1.30792151528;0.0
2012.12.06;1.30645;1.30863;1.29503;1.29644;1.30829806564;0.0
2012.12.07;1.29652;1.29738;1.28765;1.29249;1.30027324674;0.0
2012.12.10;1.28894;1.29463;1.28858;1.29404;1.29348964261;0.0
2012.12.11;1.29403;1.30149;1.29287;1.30048;1.2928396742;0.0
2012.12.12;1.30046;1.30973;1.29956;1.30732;1.29816186898;0.0
2012.12.13;1.30731;1.31003;1.30407;1.30767;1.30577865062;0.0
2012.12.14;1.30767;1.31732;1.30663;1.3161;1.30742883084;0.0
2012.12.17;1.31685;1.3188;1.3144;1.31625;1.31286061626;0.0
2012.12.18;1.31628;1.32382;1.31552;1.3227;1.31526216107;0.0
2012.12.19;1.32274;1.33083;1.3223;1.3226;1.32000626945;0.0
2012.12.20;1.3226;1.32949;1.31881;1.32435;1.32481379606;0.0
2012.12.21;1.32437;1.32521;1.31585;1.31817;1.32475738436;0.0
2012.12.24;1.31733;1.32337;1.31713;1.31782;1.3203725724;0.0
2012.12.26;1.31793;1.32542;1.31765;1.32229;1.31908482266;0.0
2012.12.27;1.32233;1.32837;1.32013;1.32346;1.32200075586;0.0
2012.12.28;1.32341;1.32565;1.31658;1.32141;1.32378523922;0.0
2012.12.31;1.32109;1.32345;1.31722;1.31846;1.32216833961;0.0
2013.01.02;1.32664;1.32934;1.31564;1.31859;1.32051162098;0.0
2013.01.03;1.31865;1.31903;1.30467;1.30485;1.3212479287;0.0
2013.01.04;1.30482;1.30894;1.29975;1.3065;1.31023181728;0.0
2013.01.07;1.30748;1.31194;1.30166;1.31161;1.30540579278;0.0
2013.01.08;1.3116;1.31397;1.30563;1.30808;1.30856648921;0.0
2013.01.09;1.30809;1.30958;1.30367;1.30635;1.30936106905;0.0
2013.01.10;1.30635;1.32728;1.30386;1.32713;1.3076138962;0.0
2013.01.11;1.32707;1.33659;1.32484;1.33408;1.31932610305;0.0
2013.01.14;1.33609;1.34039;1.33362;1.33804;1.32992117031;0.0
2013.01.15;1.33804;1.33934;1.32633;1.33033;1.33600558531;0.0
2013.01.16;1.33032;1.33247;1.32565;1.32877;1.3323841652;0.0
2013.01.17;1.32876;1.33873;1.32696;1.33709;1.32918814762;0.0
2013.01.18;1.33717;1.3398;1.32804;1.33159;1.33357565978;0.0
2013.01.21;1.33085;1.33326;1.33001;1.33119;1.33242947376;0.0
2013.01.22;1.33118;1.33714;1.32666;1.33209;1.33196239092;0.0
2013.01.23;1.33205;1.33545;1.32641;1.33173;1.33298001114;0.0
2013.01.24;1.33174;1.33925;1.32859;1.33745;1.33165405178;0.0
2013.01.25;1.33746;1.34789;1.33495;1.34619;1.33437383731;0.0
2013.01.28;1.34644;1.3477;1.34245;1.34548;1.34225466866;0.0
2013.01.29;1.34549;1.34972;1.34141;1.34898;1.34524513422;0.0
2013.01.30;1.34899;1.35871;1.34819;1.35651;1.34673349647;0.0
2013.01.31;1.35659;1.35943;1.35411;1.35771;1.35376836128;0.0
2013.02.01;1.35766;1.37113;1.35726;1.36441;1.3562153924;0.0
2013.02.04;1.36494;1.36593;1.35051;1.35141;1.36340734983;0.0
2013.02.05;1.35133;1.3597;1.34579;1.35812;1.35606741824;0.0
2013.02.06;1.35816;1.35959;1.34934;1.35198;1.35581701091;0.0
2013.02.07;1.35202;1.35774;1.33704;1.3396;1.35394895869;0.0
2013.02.08;1.33955;1.34287;1.33529;1.33619;1.34564062328;0.0
2013.02.11;1.33665;1.34273;1.33571;1.34055;1.33948175981;0.0
2013.02.12;1.34062;1.34753;1.3364;1.34518;1.34018201208;0.0
2013.02.13;1.34527;1.35197;1.34262;1.34496;1.34367881223;0.0
2013.02.14;1.34497;1.34555;1.3315;1.33626;1.34642296234;0.0
2013.02.15;1.33627;1.3393;1.33064;1.33547;1.33879781936;0.0
2013.02.18;1.33474;1.33789;1.33214;1.33506;1.3350633672;0.0
2013.02.19;1.33505;1.33957;1.33286;1.33859;1.33456055023;0.0
2013.02.20;1.33861;1.34338;1.32711;1.32796;1.33722357699;0.0
2013.02.21;1.3281;1.32894;1.31611;1.31884;1.33286118272;0.0
2013.02.22;1.31894;1.32452;1.3145;1.31886;1.32285389122;0.0
2013.02.25;1.32157;1.33187;1.30475;1.30616;1.31938390865;0.0
2013.02.26;1.30609;1.31225;1.30183;1.30606;1.3138862047;0.0
2013.02.27;1.30607;1.31469;1.30413;1.31384;1.30789782865;0.0
2013.02.28;1.31383;1.31618;1.3053;1.30552;1.31112329349;0.0
2013.03.01;1.30552;1.31013;1.29665;1.3023;1.30855151335;0.0
2013.03.04;1.30116;1.30309;1.29821;1.30251;1.30376333495;0.0
2013.03.05;1.3025;1.30753;1.30103;1.30507;1.30156084274;0.0
2013.03.06;1.30508;1.30704;1.29649;1.29663;1.30334440543;0.0
2013.03.07;1.29665;1.31183;1.29658;1.31052;1.29906912349;0.0
2013.03.08;1.31049;1.31341;1.29552;1.30028;1.30699085886;0.0
2013.03.11;1.29956;1.30534;1.29792;1.30455;1.30259906897;0.0
2013.03.12;1.30453;1.30742;1.29911;1.30282;1.30237943277;0.0
2013.03.13;1.30285;1.30645;1.29233;1.29601;1.30272390673;0.0
2013.03.14;1.29611;1.30322;1.29113;1.30021;1.29786476485;0.0
2013.03.15;1.3002;1.31071;1.29993;1.3074;1.29858451408;0.0
2013.03.18;1.29104;1.29956;1.28817;1.29582;1.30533994207;0.0
2013.03.19;1.29583;1.29697;1.28435;1.28663;1.29496562799;0.0
2013.03.20;1.28664;1.2978;1.28565;1.29441;1.28927025095;0.0
2013.03.21;1.29427;1.29552;1.28796;1.28944;1.29250115681;0.0
2013.03.22;1.28944;1.301;1.28883;1.29872;1.29036134159;0.0
2013.03.25;1.29638;1.30481;1.28297;1.28486;1.29523444576;0.0
2013.03.26;1.28488;1.28896;1.28278;1.28567;1.29201546987;0.0
2013.03.27;1.28571;1.28669;1.27509;1.27775;1.28664623081;0.0
2013.03.28;1.27778;1.28444;1.27553;1.28144;1.27955824968;0.0
2013.03.29;1.28145;1.28366;1.27924;1.28155;1.28033993486;0.0
2013.04.01;1.28025;1.28678;1.27712;1.28478;1.28130442489;0.0
2013.04.02;1.28478;1.28774;1.28089;1.2818;1.28352603432;0.0
2013.04.03;1.28185;1.28647;1.27896;1.28471;1.28298936176;0.0
2013.04.04;1.28474;1.29488;1.27451;1.29357;1.28357045845;0.0
2013.04.05;1.29358;1.30396;1.29005;1.29891;1.28722459994;0.0
2013.04.08;1.29716;1.30378;1.29685;1.30078;1.29563292737;0.0
2013.04.09;1.30079;1.31029;1.30049;1.30818;1.29927742094;0.0
2013.04.10;1.30815;1.31216;1.30523;1.30695;1.30630644424;0.0
2013.04.11;1.30694;1.31381;1.30435;1.30982;1.30756301264;0.0
2013.04.12;1.30987;1.31265;1.30367;1.31081;1.3089250502;0.0
2013.04.15;1.31133;1.31141;1.30215;1.30314;1.3081137852;0.0
2013.04.16;1.30307;1.32014;1.3028;1.31756;1.30548941614;0.0
2013.04.17;1.31759;1.31995;1.30015;1.30285;1.31362062224;0.0
2013.04.18;1.30285;1.3096;1.30208;1.30485;1.30811009323;0.0
2013.04.19;1.30486;1.31285;1.30456;1.3049;1.30624172746;0.0
2013.04.22;1.30758;1.30835;1.30152;1.30654;1.30659251611;0.0
2013.04.23;1.30648;1.30838;1.29728;1.29924;1.30659805559;0.0
2013.04.24;1.29925;1.3034;1.29546;1.30122;1.30205891969;0.0
2013.04.25;1.30123;1.30933;1.29885;1.30106;1.30096037442;0.0
2013.04.26;1.30107;1.30474;1.29906;1.30276;1.30295765766;0.0
2013.04.29;1.30491;1.31162;1.30313;1.30963;1.3023580274;0.0
2013.04.30;1.30959;1.31861;1.30532;1.31652;1.30775507354;0.0
2013.05.01;1.31655;1.32426;1.31602;1.31808;1.31293786941;0.0
2013.05.02;1.31774;1.32186;1.30373;1.30641;1.31850465361;0.0
2013.05.03;1.30644;1.31595;1.30332;1.3113;1.31156885303;0.0
2013.05.06;1.31188;1.31411;1.30534;1.30756;1.31061338017;0.0
2013.05.07;1.30757;1.31319;1.30677;1.30777;1.3090881826;0.0
2013.05.08;1.30777;1.31941;1.30715;1.31516;1.30877967021;0.0
2013.05.09;1.3152;1.31772;1.301;1.30402;1.31420355971;0.0
2013.05.10;1.30405;1.30507;1.29353;1.29859;1.30802149072;0.0
2013.05.13;1.2969;1.29996;1.29417;1.29745;1.30030191101;0.0
2013.05.14;1.29743;1.30293;1.29121;1.29174;1.29710220448;0.0
2013.05.15;1.29175;1.29423;1.2843;1.2886;1.29503678462;0.0
2013.05.16;1.28859;1.29296;1.28462;1.28799;1.290381877;0.0
2013.05.17;1.28795;1.28895;1.27963;1.28372;1.28925494378;0.0
2013.05.20;1.28409;1.29007;1.28192;1.28818;1.28461734621;0.0
2013.05.21;1.28819;1.29336;1.2841;1.29052;1.28642466073;0.0
2013.05.22;1.29053;1.29979;1.28335;1.28564;1.28941138923;0.0
2013.05.23;1.28563;1.29566;1.28212;1.29305;1.28843154311;0.0
2013.05.24;1.29306;1.29933;1.29042;1.29233;1.2906302005;0.0
2013.05.27;1.29325;1.29485;1.29153;1.29256;1.29347273519;0.0
2013.05.28;1.29256;1.29496;1.28494;1.28551;1.29271729707;0.0
2013.05.29;1.2855;1.29776;1.28376;1.29375;1.28846798153;0.0
2013.05.30;1.29376;1.30613;1.29332;1.30474;1.29165447848;0.0
2013.05.31;1.30479;1.3059;1.29442;1.29956;1.30002032021;0.0
2013.06.03;1.2993;1.31075;1.29552;1.30753;1.29968183705;0.0
2013.06.04;1.30753;1.31013;1.3042;1.30802;1.30460878704;0.0
2013.06.05;1.308;1.3116;1.30528;1.30898;1.30675371387;0.0
2013.06.06;1.30898;1.33061;1.3075;1.32429;1.30756623685;0.0
2013.06.07;1.32429;1.32853;1.31913;1.32123;1.31971316105;0.0
2013.06.10;1.31932;1.32688;1.31773;1.32561;1.32231704471;0.0
2013.06.11;1.32562;1.33173;1.3232;1.33118;1.32361310715;0.0
2013.06.12;1.33118;1.33593;1.32652;1.33348;1.3280555587;0.0
2013.06.13;1.33348;1.339;1.32784;1.33718;1.33142080995;0.0
2013.06.14;1.33723;1.33745;1.32944;1.33436;1.3340923111;0.0
2013.06.17;1.33464;1.33813;1.33182;1.3366;1.33392443715;0.0
2013.06.18;1.33641;1.34155;1.33256;1.33944;1.33587719512;0.0
2013.06.19;1.33912;1.34156;1.32618;1.32956;1.33792148196;0.0
2013.06.20;1.32934;1.33014;1.31611;1.32188;1.33366969828;0.0
2013.06.21;1.32169;1.32542;1.30983;1.31152;1.3234144448;0.0
2013.06.24;1.30898;1.31437;1.3059;1.31178;1.31621750441;0.0
2013.06.25;1.31172;1.31508;1.30649;1.30824;1.31201774458;0.0
2013.06.26;1.30755;1.30871;1.30137;1.30194;1.31057702843;0.0
